id,Country ,Date,Brand,Total_increase
299,Taiwan,2023-02-06,ModernaÂù»ùBA.1,5
298,Taiwan,2023-02-06,Novavax,555
297,Taiwan,2023-02-06,BNT,2530
296,Taiwan,2023-02-06,°ªºÝ,0
295,Taiwan,2023-02-06,Moderna,603
294,Taiwan,2023-02-06,Oxford/AstraZeneca,0
293,Taiwan,2023-02-06,ALL,22535
292,Taiwan,2023-02-07,ModernaÂù»ùBA.4/5,17498
291,Taiwan,2023-02-07,ModernaÂù»ùBA.1,3
290,Taiwan,2023-02-07,Novavax,699
289,Taiwan,2023-02-07,BNT,3550
288,Taiwan,2023-02-07,°ªºÝ,0
287,Taiwan,2023-02-07,Moderna,523
286,Taiwan,2023-02-07,Oxford/AstraZeneca,0
285,Taiwan,2023-02-07,ALL,22273
284,Taiwan,2023-02-08,ModernaÂù»ùBA.4/5,16106
283,Taiwan,2023-02-08,ModernaÂù»ùBA.1,3
282,Taiwan,2023-02-08,Novavax,806
281,Taiwan,2023-02-08,BNT,3900
280,Taiwan,2023-02-08,°ªºÝ,0
279,Taiwan,2023-02-08,Moderna,706
278,Taiwan,2023-02-08,Oxford/AstraZeneca,0
277,Taiwan,2023-02-08,ALL,21521
276,Taiwan,2023-02-09,ModernaÂù»ùBA.4/5,16135
275,Taiwan,2023-02-09,ModernaÂù»ùBA.1,2
274,Taiwan,2023-02-09,Novavax,838
273,Taiwan,2023-02-09,BNT,2688
272,Taiwan,2023-02-09,°ªºÝ,0
271,Taiwan,2023-02-09,Moderna,766
270,Taiwan,2023-02-09,Oxford/AstraZeneca,0
269,Taiwan,2023-02-09,ALL,20429
268,Taiwan,2023-02-12,ModernaÂù»ùBA.4/5,39068
267,Taiwan,2023-02-12,ModernaÂù»ùBA.1,39
266,Taiwan,2023-02-12,Novavax,2768
265,Taiwan,2023-02-12,BNT,8178
264,Taiwan,2023-02-12,°ªºÝ,0
263,Taiwan,2023-02-12,Moderna,1570
262,Taiwan,2023-02-12,Oxford/AstraZeneca,0
261,Taiwan,2023-02-12,ALL,51623
260,Taiwan,2023-02-13,ModernaÂù»ùBA.4/5,15930
259,Taiwan,2023-02-13,ModernaÂù»ùBA.1,5
258,Taiwan,2023-02-13,Novavax,674
257,Taiwan,2023-02-13,BNT,1792
256,Taiwan,2023-02-13,°ªºÝ,0
255,Taiwan,2023-02-13,Moderna,604
254,Taiwan,2023-02-13,Oxford/AstraZeneca,0
253,Taiwan,2023-02-13,ALL,19005
252,Taiwan,2023-02-14,ModernaÂù»ùBA.4/5,13289
251,Taiwan,2023-02-14,ModernaÂù»ùBA.1,10
250,Taiwan,2023-02-14,Novavax,732
249,Taiwan,2023-02-14,BNT,2755
248,Taiwan,2023-02-14,°ªºÝ,0
247,Taiwan,2023-02-14,Moderna,557
246,Taiwan,2023-02-14,Oxford/AstraZeneca,0
245,Taiwan,2023-02-14,ALL,17343
244,Taiwan,2023-02-16,ModernaÂù»ùBA.4/5,14155
243,Taiwan,2023-02-16,ModernaÂù»ùBA.1,9
242,Taiwan,2023-02-16,Novavax,653
241,Taiwan,2023-02-16,BNT,2251
240,Taiwan,2023-02-16,°ªºÝ,0
239,Taiwan,2023-02-16,Moderna,788
238,Taiwan,2023-02-16,Oxford/AstraZeneca,0
237,Taiwan,2023-02-16,ALL,17856
236,Taiwan,2023-02-17,ModernaÂù»ùBA.4/5,20958
235,Taiwan,2023-02-17,ModernaÂù»ùBA.1,4
234,Taiwan,2023-02-17,Novavax,957
233,Taiwan,2023-02-17,BNT,2951
232,Taiwan,2023-02-17,°ªºÝ,0
231,Taiwan,2023-02-17,Moderna,873
230,Taiwan,2023-02-17,Oxford/AstraZeneca,0
229,Taiwan,2023-02-17,ALL,25743
228,Taiwan,2023-02-19,ModernaÂù»ùBA.4/5,45758
227,Taiwan,2023-02-19,ModernaÂù»ùBA.1,73
226,Taiwan,2023-02-19,Novavax,1652
225,Taiwan,2023-02-19,BNT,3247
224,Taiwan,2023-02-19,°ªºÝ,0
223,Taiwan,2023-02-19,Moderna,888
222,Taiwan,2023-02-19,Oxford/AstraZeneca,0
221,Taiwan,2023-02-19,ALL,51618
220,Taiwan,2023-02-20,ModernaÂù»ùBA.4/5,16928
219,Taiwan,2023-02-20,ModernaÂù»ùBA.1,5
218,Taiwan,2023-02-20,Novavax,665
217,Taiwan,2023-02-20,BNT,1609
216,Taiwan,2023-02-20,°ªºÝ,0
215,Taiwan,2023-02-20,Moderna,637
214,Taiwan,2023-02-20,Oxford/AstraZeneca,0
213,Taiwan,2023-02-20,ALL,19844
212,Taiwan,2023-02-21,ModernaÂù»ùBA.4/5,15186
211,Taiwan,2023-02-21,ModernaÂù»ùBA.1,3
210,Taiwan,2023-02-21,Novavax,572
209,Taiwan,2023-02-21,BNT,2313
208,Taiwan,2023-02-21,°ªºÝ,0
207,Taiwan,2023-02-21,Moderna,541
206,Taiwan,2023-02-21,Oxford/AstraZeneca,0
205,Taiwan,2023-02-21,ALL,18615
204,Taiwan,2023-02-22,ModernaÂù»ùBA.4/5,16759
203,Taiwan,2023-02-22,ModernaÂù»ùBA.1,11
202,Taiwan,2023-02-22,Novavax,695
201,Taiwan,2023-02-22,BNT,2479
200,Taiwan,2023-02-22,°ªºÝ,0
199,Taiwan,2023-02-22,Moderna,513
198,Taiwan,2023-02-22,Oxford/AstraZeneca,0
197,Taiwan,2023-02-22,ALL,20457
196,Taiwan,2023-02-23,ModernaÂù»ùBA.4/5,18344
195,Taiwan,2023-02-23,ModernaÂù»ùBA.1,3
194,Taiwan,2023-02-23,Novavax,750
193,Taiwan,2023-02-23,BNT,1820
192,Taiwan,2023-02-23,°ªºÝ,0
191,Taiwan,2023-02-23,Moderna,550
190,Taiwan,2023-02-23,Oxford/AstraZeneca,0
189,Taiwan,2023-02-23,ALL,21467
188,Taiwan,2023-02-28,ModernaÂù»ùBA.4/5,85238
187,Taiwan,2023-02-28,ModernaÂù»ùBA.1,180
186,Taiwan,2023-02-28,Novavax,3898
185,Taiwan,2023-02-28,BNT,9193
184,Taiwan,2023-02-28,°ªºÝ,0
183,Taiwan,2023-02-28,Moderna,2611
182,Taiwan,2023-02-28,Oxford/AstraZeneca,0
181,Taiwan,2023-02-28,ALL,101120
180,Taiwan,2023-03-01,ModernaÂù»ùBA.4/5,21015
179,Taiwan,2023-03-01,ModernaÂù»ùBA.1,2
178,Taiwan,2023-03-01,Novavax,775
177,Taiwan,2023-03-01,BNT,1954
176,Taiwan,2023-03-01,°ªºÝ,0
175,Taiwan,2023-03-01,Moderna,318
174,Taiwan,2023-03-01,Oxford/AstraZeneca,0
173,Taiwan,2023-03-01,ALL,24064
172,Taiwan,2023-03-02,ModernaÂù»ùBA.4/5,22689
171,Taiwan,2023-03-02,ModernaÂù»ùBA.1,61
170,Taiwan,2023-03-02,Novavax,611
169,Taiwan,2023-03-02,BNT,1585
168,Taiwan,2023-03-02,°ªºÝ,0
167,Taiwan,2023-03-02,Moderna,610
166,Taiwan,2023-03-02,Oxford/AstraZeneca,0
165,Taiwan,2023-03-02,ALL,25556
164,Taiwan,2023-03-05,ModernaÂù»ùBA.4/5,52107
163,Taiwan,2023-03-05,ModernaÂù»ùBA.1,273
162,Taiwan,2023-03-05,Novavax,2319
161,Taiwan,2023-03-05,BNT,5433
160,Taiwan,2023-03-05,°ªºÝ,0
159,Taiwan,2023-03-05,Moderna,1204
158,Taiwan,2023-03-05,Oxford/AstraZeneca,0
157,Taiwan,2023-03-05,ALL,61336
156,Taiwan,2023-03-06,ModernaÂù»ùBA.4/5,15047
155,Taiwan,2023-03-06,ModernaÂù»ùBA.1,6
154,Taiwan,2023-03-06,Novavax,529
153,Taiwan,2023-03-06,BNT,970
152,Taiwan,2023-03-06,°ªºÝ,0
151,Taiwan,2023-03-06,Moderna,376
150,Taiwan,2023-03-06,Oxford/AstraZeneca,0
149,Taiwan,2023-03-06,ALL,16928
148,Taiwan,2023-03-07,ModernaÂù»ùBA.4/5,21119
147,Taiwan,2023-03-07,ModernaÂù»ùBA.1,2
146,Taiwan,2023-03-07,Novavax,658
145,Taiwan,2023-03-07,BNT,1545
144,Taiwan,2023-03-07,°ªºÝ,0
143,Taiwan,2023-03-07,Moderna,467
142,Taiwan,2023-03-07,Oxford/AstraZeneca,0
141,Taiwan,2023-03-07,ALL,23791
140,Taiwan,2023-03-08,ModernaÂù»ùBA.4/5,22599
139,Taiwan,2023-03-08,ModernaÂù»ùBA.1,2
138,Taiwan,2023-03-08,Novavax,874
137,Taiwan,2023-03-08,BNT,1757
136,Taiwan,2023-03-08,°ªºÝ,0
135,Taiwan,2023-03-08,Moderna,360
134,Taiwan,2023-03-08,Oxford/AstraZeneca,0
133,Taiwan,2023-03-08,ALL,25592
132,Taiwan,2023-03-09,ModernaÂù»ùBA.4/5,24107
131,Taiwan,2023-03-09,ModernaÂù»ùBA.1,4
130,Taiwan,2023-03-09,Novavax,700
129,Taiwan,2023-03-09,BNT,1329
128,Taiwan,2023-03-09,°ªºÝ,0
127,Taiwan,2023-03-09,Moderna,668
126,Taiwan,2023-03-09,Oxford/AstraZeneca,0
125,Taiwan,2023-03-09,ALL,26808
124,Taiwan,2023-03-12,ModernaÂù»ùBA.4/5,49916
123,Taiwan,2023-03-12,ModernaÂù»ùBA.1,173
122,Taiwan,2023-03-12,Novavax,2572
121,Taiwan,2023-03-12,BNT,5347
120,Taiwan,2023-03-12,°ªºÝ,0
119,Taiwan,2023-03-12,Moderna,1343
118,Taiwan,2023-03-12,Oxford/AstraZeneca,0
117,Taiwan,2023-03-12,ALL,59351
116,Taiwan,2023-03-13,ModernaÂù»ùBA.4/5,14189
115,Taiwan,2023-03-13,ModernaÂù»ùBA.1,2
114,Taiwan,2023-03-13,Novavax,564
113,Taiwan,2023-03-13,BNT,1064
112,Taiwan,2023-03-13,°ªºÝ,0
111,Taiwan,2023-03-13,Moderna,330
110,Taiwan,2023-03-13,Oxford/AstraZeneca,0
109,Taiwan,2023-03-13,ALL,16149
108,Taiwan,2023-03-14,ModernaÂù»ùBA.4/5,14639
107,Taiwan,2023-03-14,ModernaÂù»ùBA.1,3
106,Taiwan,2023-03-14,Novavax,593
105,Taiwan,2023-03-14,BNT,1701
104,Taiwan,2023-03-14,°ªºÝ,0
103,Taiwan,2023-03-14,Moderna,438
102,Taiwan,2023-03-14,Oxford/AstraZeneca,0
101,Taiwan,2023-03-14,ALL,17374
100,Taiwan,2023-03-15,ModernaÂù»ùBA.4/5,14767
99,Taiwan,2023-03-15,ModernaÂù»ùBA.1,0
98,Taiwan,2023-03-15,Novavax,779
97,Taiwan,2023-03-15,BNT,1864
96,Taiwan,2023-03-15,°ªºÝ,0
95,Taiwan,2023-03-15,Moderna,335
94,Taiwan,2023-03-15,Oxford/AstraZeneca,0
93,Taiwan,2023-03-15,ALL,17745
92,Taiwan,2023-03-16,ModernaÂù»ùBA.4/5,16098
91,Taiwan,2023-03-16,ModernaÂù»ùBA.1,3
90,Taiwan,2023-03-16,Novavax,653
89,Taiwan,2023-03-16,BNT,1227
88,Taiwan,2023-03-16,°ªºÝ,0
87,Taiwan,2023-03-16,Moderna,529
86,Taiwan,2023-03-16,Oxford/AstraZeneca,0
85,Taiwan,2023-03-16,ALL,18510
84,Taiwan,2023-03-19,ModernaÂù»ùBA.4/5,37958
83,Taiwan,2023-03-19,ModernaÂù»ùBA.1,17
82,Taiwan,2023-03-19,Novavax,2439
81,Taiwan,2023-03-19,BNT,4617
80,Taiwan,2023-03-19,°ªºÝ,0
79,Taiwan,2023-03-19,Moderna,1074
78,Taiwan,2023-03-19,Oxford/AstraZeneca,0
77,Taiwan,2023-03-19,ALL,46105
76,Taiwan,2023-03-20,ModernaÂù»ùBA.4/5,13229
75,Taiwan,2023-03-20,ModernaÂù»ùBA.1,0
74,Taiwan,2023-03-20,Novavax,611
73,Taiwan,2023-03-20,BNT,1043
72,Taiwan,2023-03-20,°ªºÝ,0
71,Taiwan,2023-03-20,Moderna,301
70,Taiwan,2023-03-20,Oxford/AstraZeneca,0
69,Taiwan,2023-03-20,ALL,15184
68,Taiwan,2023-03-21,ModernaÂù»ùBA.4/5,10232
67,Taiwan,2023-03-21,ModernaÂù»ùBA.1,0
66,Taiwan,2023-03-21,Novavax,485
65,Taiwan,2023-03-21,BNT,1202
64,Taiwan,2023-03-21,°ªºÝ,0
63,Taiwan,2023-03-21,Moderna,316
62,Taiwan,2023-03-21,Oxford/AstraZeneca,0
61,Taiwan,2023-03-21,ALL,12235
60,Taiwan,2023-03-22,ModernaÂù»ùBA.4/5,12390
59,Taiwan,2023-03-22,ModernaÂù»ùBA.1,1
58,Taiwan,2023-03-22,Novavax,561
57,Taiwan,2023-03-22,BNT,1019
56,Taiwan,2023-03-22,°ªºÝ,0
55,Taiwan,2023-03-22,Moderna,289
54,Taiwan,2023-03-22,Oxford/AstraZeneca,0
53,Taiwan,2023-03-22,ALL,14260
52,Taiwan,2023-03-23,ModernaÂù»ùBA.4/5,9348
51,Taiwan,2023-03-23,ModernaÂù»ùBA.1,0
50,Taiwan,2023-03-23,Novavax,545
49,Taiwan,2023-03-23,BNT,789
48,Taiwan,2023-03-23,°ªºÝ,0
47,Taiwan,2023-03-23,Moderna,488
46,Taiwan,2023-03-23,Oxford/AstraZeneca,0
45,Taiwan,2023-03-23,ALL,11170
44,Taiwan,2023-03-24,ModernaÂù»ùBA.4/5,15463
43,Taiwan,2023-03-24,ModernaÂù»ùBA.1,0
42,Taiwan,2023-03-24,Novavax,762
41,Taiwan,2023-03-24,BNT,1414
40,Taiwan,2023-03-24,°ªºÝ,0
39,Taiwan,2023-03-24,Moderna,337
38,Taiwan,2023-03-24,Oxford/AstraZeneca,0
37,Taiwan,2023-03-24,ALL,17976
36,Taiwan,2023-03-26,ModernaÂù»ùBA.4/5,15857
35,Taiwan,2023-03-26,ModernaÂù»ùBA.1,4
34,Taiwan,2023-03-26,Novavax,1084
33,Taiwan,2023-03-26,BNT,1571
32,Taiwan,2023-03-26,°ªºÝ,0
31,Taiwan,2023-03-26,Moderna,356
30,Taiwan,2023-03-26,Oxford/AstraZeneca,0
29,Taiwan,2023-03-26,ALL,18872
28,Taiwan,2023-03-27,ModernaÂù»ùBA.4/5,9745
27,Taiwan,2023-03-27,ModernaÂù»ùBA.1,0
26,Taiwan,2023-03-27,Novavax,511
25,Taiwan,2023-03-27,BNT,762
24,Taiwan,2023-03-27,°ªºÝ,0
23,Taiwan,2023-03-27,Moderna,275
22,Taiwan,2023-03-27,ALL,11293
21,Taiwan,2023-03-28,ModernaÂù»ùBA.4/5,8921
20,Taiwan,2023-03-28,ModernaÂù»ùBA.1,1
19,Taiwan,2023-03-28,Novavax,636
18,Taiwan,2023-03-28,BNT,1087
17,Taiwan,2023-03-28,°ªºÝ,0
16,Taiwan,2023-03-28,Moderna,274
15,Taiwan,2023-03-28,ALL,10919
14,Taiwan,2023-03-29,ModernaÂù»ùBA.4/5,9781
13,Taiwan,2023-03-29,ModernaÂù»ùBA.1,0
12,Taiwan,2023-03-29,Novavax,663
11,Taiwan,2023-03-29,BNT,1075
10,Taiwan,2023-03-29,°ªºÝ,0
9,Taiwan,2023-03-29,Moderna,212
8,Taiwan,2023-03-29,ALL,11731
7,Taiwan,2023-03-30,ModernaÂù»ùBA.4/5,10549
6,Taiwan,2023-03-30,ModernaÂù»ùBA.1,0
5,Taiwan,2023-03-30,Novavax,666
4,Taiwan,2023-03-30,BNT,962
3,Taiwan,2023-03-30,°ªºÝ,0
2,Taiwan,2023-03-30,Moderna,293
1,Taiwan,2023-03-30,ALL,12470
